seed,q_x,q_y,label,w0,w1,w2,w3,w4,w5,w6,w7,pred
2,0.355976,0.960118,1,0.384741,0.007294,0.279216,0.008157,0.292305,0.008990,0.018903,0.000394,1
2,0.286123,0.879330,1,0.415331,0.011249,0.292119,0.011069,0.228033,0.013776,0.027747,0.000677,0
2,0.429825,0.728801,1,0.260665,0.012243,0.412885,0.019435,0.250897,0.012606,0.030378,0.000890,0
2,0.675099,0.636674,1,0.118718,0.007314,0.509523,0.023486,0.314923,0.006173,0.019270,0.000593,1
2,0.406847,0.900083,1,0.327567,0.007755,0.321959,0.010320,0.302892,0.008954,0.020101,0.000452,1
2,0.400528,0.712935,1,0.274000,0.013893,0.410511,0.020648,0.231547,0.014419,0.033950,0.001032,0
2,0.617512,0.182853,1,0.061275,0.024357,0.639057,0.091536,0.109134,0.016274,0.054795,0.003571,0
2,1.100806,0.140790,1,0.013300,0.005126,0.711512,0.070222,0.183015,0.002513,0.013536,0.000777,0
2,0.578337,0.905541,1,0.210691,0.004542,0.352549,0.009434,0.405228,0.004756,0.012539,0.000261,1
2,0.417900,0.965821,1,0.336154,0.006068,0.293038,0.007950,0.333123,0.007236,0.016108,0.000324,1
2,0.497907,0.359637,1,0.122155,0.024921,0.574032,0.060739,0.138742,0.019829,0.056664,0.002919,0
2,0.084393,0.561477,1,0.394940,0.042226,0.309770,0.030406,0.082484,0.048285,0.088014,0.003875,0
2,1.220250,0.140414,1,0.009039,0.003319,0.707430,0.062181,0.206865,0.001517,0.009148,0.000501,0
2,0.531426,0.403911,1,0.122158,0.020537,0.575221,0.053025,0.162449,0.016445,0.047897,0.002268,0
2,0.928816,0.916213,1,0.067832,0.001210,0.337094,0.006244,0.582716,0.001037,0.003799,0.000067,1
2,0.955811,0.672010,1,0.049885,0.002369,0.480620,0.015483,0.442757,0.001730,0.006975,0.000181,1
2,1.175343,0.641172,1,0.022215,0.001091,0.462423,0.012934,0.497122,0.000687,0.003442,0.000086,1
2,-0.321661,1.126417,0,0.854237,0.010944,0.048613,0.001856,0.038277,0.022180,0.023402,0.000491,0
2,0.008844,0.892015,0,0.623831,0.018016,0.176430,0.008506,0.105572,0.026173,0.040393,0.001079,0
2,0.187328,0.407244,0,0.258447,0.049478,0.404571,0.051792,0.079443,0.048621,0.102123,0.005524,0
2,-0.126375,0.628684,0,0.538687,0.047884,0.184544,0.018975,0.046891,0.064501,0.094453,0.004065,0
2,-0.268521,1.521272,0,0.904017,0.002284,0.023990,0.000340,0.058034,0.005663,0.005610,0.000061,0
2,-0.097036,1.174204,0,0.784094,0.007536,0.081389,0.002227,0.092960,0.013762,0.017718,0.000314,0
2,-0.026804,1.734838,0,0.810342,0.000779,0.028005,0.000189,0.156546,0.001899,0.002224,0.000016,0
2,-0.009015,1.043166,0,0.695850,0.010968,0.130159,0.004460,0.114841,0.017603,0.025578,0.000540,0
2,-0.161488,0.755469,0,0.636843,0.034352,0.144679,0.011394,0.049819,0.050906,0.069530,0.002477,0
2,-0.153370,0.596823,0,0.526037,0.053811,0.178311,0.020304,0.040379,0.072276,0.104114,0.004767,0
2,-0.074647,0.947060,0,0.696413,0.016658,0.132660,0.006089,0.084129,0.026259,0.036858,0.000933,0
2,-0.170641,1.100311,0,0.797387,0.010664,0.077985,0.002733,0.067391,0.019470,0.023880,0.000491,0
2,-0.441500,1.229209,0,0.902626,0.008013,0.027540,0.000926,0.025131,0.018516,0.016932,0.000316,1
2,0.082581,0.972549,0,0.608625,0.012296,0.179922,0.006666,0.144892,0.017935,0.029004,0.000661,0
2,-0.256765,1.107248,0,0.830541,0.011194,0.060777,0.002279,0.048750,0.021590,0.024356,0.000513,0
2,0.078666,1.000462,0,0.621892,0.011237,0.169996,0.005917,0.146978,0.016702,0.026695,0.000583,0
2,0.092407,1.420459,0,0.706979,0.002313,0.074933,0.000949,0.204118,0.004368,0.006270,0.000069,0
2,0.356949,0.642583,0,0.275696,0.018936,0.424579,0.026336,0.188969,0.019344,0.044596,0.001545,0
2,-0.530765,0.826838,0,0.764652,0.036021,0.045402,0.004330,0.012709,0.069206,0.065273,0.002407,1
2,-0.474470,0.466405,0,0.483759,0.096011,0.080410,0.017080,0.009049,0.144284,0.159181,0.010225,1
2,-0.199693,0.659393,0,0.587182,0.047513,0.148212,0.015220,0.037790,0.068048,0.092146,0.003889,0
2,-0.310085,1.359379,0,0.897890,0.004451,0.030594,0.000664,0.045722,0.010278,0.010255,0.000147,0
2,0.089477,0.499554,0,0.354795,0.048659,0.327311,0.037032,0.074157,0.053487,0.099721,0.004839,0
2,-0.440999,1.206773,0,0.897878,0.008728,0.028930,0.001025,0.024864,0.019898,0.018322,0.000354,1
2,-0.195317,0.517942,0,0.479941,0.068796,0.171513,0.024538,0.030004,0.090412,0.128031,0.006766,0
2,-0.473555,0.732815,1,0.698654,0.047053,0.062114,0.007003,0.014354,0.082692,0.084588,0.003543,1
2,-0.701590,1.128795,1,0.902697,0.013420,0.015274,0.000840,0.008024,0.034070,0.025064,0.000610,1
2,-0.473299,0.921860,1,0.808334,0.025289,0.046039,0.003313,0.017720,0.049675,0.048142,0.001489,1
2,-0.216691,1.273518,1,0.856271,0.005783,0.048073,0.001168,0.063055,0.012015,0.013423,0.000213,0
2,-0.594593,0.632209,1,0.631312,0.067247,0.048443,0.007806,0.007487,0.119609,0.112293,0.005804,1
2,-0.570075,0.565588,1,0.574753,0.079397,0.055793,0.010282,0.007398,0.133832,0.131081,0.007464,1
2,-0.556531,0.692258,1,0.676596,0.055604,0.050852,0.006846,0.009629,0.100192,0.095851,0.004431,1
2,-1.300608,0.890457,1,0.776961,0.038981,0.003439,0.000598,0.000497,0.122382,0.054661,0.002482,1
2,-0.807335,0.442124,1,0.457576,0.115131,0.027968,0.008713,0.002056,0.207516,0.168194,0.012846,1
2,-0.512363,0.871110,1,0.787595,0.030767,0.044662,0.003766,0.014370,0.060021,0.056879,0.001939,1
2,-0.456251,0.860550,1,0.775054,0.030871,0.053856,0.004408,0.017896,0.057904,0.058044,0.001967,1
2,-1.153674,0.131123,1,0.186021,0.190872,0.007880,0.007206,0.000172,0.351235,0.224199,0.032416,1
2,-0.960414,1.420741,1,0.961928,0.004876,0.003591,0.000127,0.003132,0.017125,0.009067,0.000153,1
2,-0.411413,0.745828,1,0.698938,0.043510,0.073415,0.007552,0.018794,0.074284,0.080295,0.003213,1
2,-0.566808,1.118015,1,0.891322,0.013087,0.023741,0.001175,0.014016,0.030492,0.025566,0.000600,1
2,-1.251312,0.884858,1,0.778284,0.039131,0.004082,0.000686,0.000613,0.118945,0.055755,0.002504,1
2,-1.007268,0.801999,1,0.745171,0.047357,0.010321,0.001663,0.001613,0.118724,0.071812,0.003339,1
2,-0.489700,0.752599,1,0.713911,0.044673,0.057545,0.006288,0.013784,0.080190,0.080327,0.003281,1
2,-0.847700,0.679628,1,0.664620,0.064911,0.020402,0.003762,0.002725,0.137822,0.100432,0.005327,1
2,-0.464626,0.510450,1,0.521412,0.086202,0.080595,0.015272,0.010324,0.132183,0.145347,0.008666,1
2,-0.316056,0.764472,1,0.691852,0.038376,0.094156,0.008442,0.028102,0.062624,0.073695,0.002754,0
2,-0.787865,0.822916,1,0.769834,0.041016,0.020381,0.002522,0.004274,0.091479,0.067707,0.002786,1
2,-0.926183,0.487810,1,0.489432,0.107518,0.018410,0.005779,0.001346,0.213525,0.152623,0.011365,1
2,-0.571521,0.667405,1,0.658436,0.060225,0.050035,0.007251,0.008718,0.107888,0.102487,0.004960,1
2,-0.955483,0.789977,1,0.740587,0.048361,0.012440,0.001961,0.001991,0.116768,0.074436,0.003455,1
2,-0.817741,0.271505,0,0.309124,0.156042,0.027341,0.012902,0.001255,0.255905,0.215685,0.021747,1
2,-0.716737,0.434809,0,0.456289,0.113880,0.037841,0.010979,0.003009,0.193754,0.171472,0.012776,1
2,-0.764765,-0.216707,0,0.066980,0.239496,0.022185,0.031685,0.000289,0.285484,0.291044,0.062837,0
2,-1.406621,-0.323117,0,0.034298,0.246755,0.001900,0.006541,0.000009,0.403224,0.230744,0.076529,0
2,-0.840391,-0.088533,0,0.102616,0.225176,0.019752,0.022405,0.000335,0.302674,0.276864,0.050178,0
2,-1.058046,-0.125396,0,0.083147,0.232002,0.008743,0.013390,0.000106,0.346897,0.260943,0.054771,0
2,-1.136288,-0.070128,0,0.097291,0.224155,0.007003,0.010153,0.000091,0.362601,0.249286,0.049422,0
2,-1.424902,0.871830,0,0.751171,0.042806,0.002340,0.000481,0.000281,0.143024,0.057089,0.002808,1
2,-0.830916,0.038259,0,0.156615,0.204700,0.023034,0.019157,0.000555,0.294855,0.262420,0.038663,0
2,-0.686783,-0.509218,0,0.022941,0.260029,0.019415,0.051457,0.000125,0.249149,0.297421,0.099463,0
2,-0.866585,0.065403,0,0.168811,0.200604,0.020792,0.016788,0.000519,0.299852,0.256000,0.036634,0
2,-0.566099,0.168294,0,0.243182,0.167976,0.061048,0.028783,0.002784,0.223495,0.246260,0.026473,1
2,-0.565976,0.326130,0,0.364442,0.132721,0.063064,0.020438,0.004403,0.193794,0.204102,0.017034,1
2,-0.599276,-0.041979,0,0.127145,0.208908,0.047178,0.037854,0.001177,0.250396,0.283995,0.043345,0
2,-1.231699,0.277331,0,0.274814,0.161009,0.006434,0.004488,0.000192,0.338146,0.192230,0.022688,1
2,-0.673701,0.113650,0,0.205143,0.184968,0.041620,0.024819,0.001458,0.253899,0.256644,0.031450,1
2,-1.161952,-0.338244,0,0.036698,0.253495,0.004583,0.012879,0.000028,0.355443,0.257569,0.079305,0
2,-1.005143,-0.119609,0,0.086743,0.231265,0.010644,0.015269,0.000139,0.336328,0.265552,0.054059,0
2,-0.951760,-0.239073,0,0.057918,0.245141,0.011163,0.020184,0.000112,0.321975,0.276732,0.066776,0
2,-1.119075,-0.050527,0,0.104829,0.221472,0.007609,0.010355,0.000106,0.358767,0.249299,0.047564,0
2,-1.382056,0.354457,0,0.316511,0.144408,0.003831,0.002577,0.000119,0.346791,0.167231,0.018531,1
2,-0.976293,0.088217,0,0.174693,0.198107,0.014388,0.012250,0.000339,0.320171,0.244759,0.035294,1
2,-0.654282,-0.735951,0,0.009483,0.265950,0.015195,0.066835,0.000055,0.218711,0.287349,0.136423,1
2,-0.753953,-0.258792,0,0.057706,0.243631,0.021847,0.034118,0.000257,0.281498,0.293457,0.067486,0
2,-1.342789,0.148685,0,0.180399,0.186522,0.004020,0.004242,0.000075,0.387681,0.205836,0.031226,1
2,-1.038997,-0.706022,1,0.009418,0.274626,0.004141,0.024708,0.000011,0.288349,0.260891,0.137858,1
2,-0.310538,-0.158166,1,0.085361,0.199186,0.104291,0.083151,0.002600,0.188062,0.289899,0.047450,1
2,-0.583592,-1.150149,1,0.001748,0.255372,0.009320,0.102288,0.000012,0.157800,0.249658,0.223802,1
2,-0.939139,-0.565329,1,0.017021,0.269099,0.007375,0.028578,0.000031,0.289439,0.276468,0.111989,1
2,-0.697161,-0.349870,1,0.041893,0.249905,0.023552,0.043195,0.000230,0.264646,0.298848,0.077732,0
2,-0.524924,-0.893470,1,0.005119,0.257635,0.017941,0.101083,0.000049,0.178914,0.277991,0.161269,1
2,-0.606751,-0.560426,1,0.019142,0.258280,0.023574,0.065250,0.000144,0.229055,0.299335,0.105219,0
2,-0.937941,-0.287687,1,0.048757,0.249895,0.011013,0.022049,0.000098,0.316360,0.279358,0.072469,0
2,-0.190172,-0.277208,1,0.054165,0.194793,0.128472,0.120807,0.002647,0.159712,0.285521,0.053883,1
2,-0.661797,-0.812290,1,0.006967,0.267099,0.013050,0.069316,0.000038,0.210921,0.281242,0.151367,1
2,-0.462932,-0.773014,1,0.008387,0.252377,0.026938,0.107320,0.000108,0.181413,0.288765,0.134691,0
2,-0.927394,-0.815200,1,0.006364,0.275807,0.005161,0.035788,0.000011,0.254256,0.263834,0.158779,1
2,-0.511450,-0.497429,1,0.024764,0.248723,0.035582,0.077261,0.000286,0.216425,0.304004,0.092955,0
2,-0.146864,-1.094780,1,0.002112,0.205384,0.039570,0.248493,0.000094,0.101374,0.238742,0.164231,0
2,-0.937269,-0.498524,1,0.022050,0.265663,0.008209,0.027095,0.000041,0.296895,0.278698,0.101349,0
2,-0.681478,-0.960246,1,0.003794,0.267256,0.009467,0.072834,0.000018,0.195673,0.267198,0.183760,1
2,-0.697461,-1.079838,1,0.002303,0.265189,0.007241,0.075171,0.000010,0.182654,0.254250,0.213182,1
2,-0.604290,-1.296999,1,0.000932,0.249187,0.006581,0.104457,0.000006,0.142941,0.231304,0.264592,1
2,-0.631170,-0.513457,1,0.022856,0.257507,0.023313,0.059112,0.000158,0.238183,0.300075,0.098796,0
2,-1.253214,-0.487137,1,0.020013,0.262657,0.002658,0.011627,0.000010,0.355976,0.246920,0.100141,0
2,-0.509767,-0.788692,1,0.007848,0.256625,0.022540,0.097570,0.000083,0.187883,0.287376,0.140075,1
2,-0.552639,-0.209585,1,0.071865,0.228515,0.045929,0.052419,0.000767,0.241403,0.300261,0.058840,0
2,-0.966960,-1.464737,1,0.000413,0.253196,0.001366,0.046034,0.000000,0.162909,0.196189,0.339894,1
2,-0.807540,-0.634655,1,0.013598,0.269569,0.010541,0.042346,0.000042,0.257568,0.284288,0.122047,1
2,-0.817578,-0.476170,1,0.025080,0.262545,0.012956,0.036076,0.000079,0.277058,0.289439,0.096767,0
2,-0.697362,-0.788362,0,0.007610,0.268736,0.012033,0.062519,0.000036,0.219786,0.281416,0.147864,1
2,-0.150685,-0.655467,0,0.012777,0.209566,0.083880,0.186305,0.000650,0.134318,0.277855,0.094648,1
2,0.136337,-0.655039,0,0.010518,0.152790,0.171723,0.287820,0.001818,0.082713,0.224534,0.068084,1
2,-0.625693,-1.261975,0,0.001080,0.252730,0.006559,0.097818,0.000006,0.149876,0.235282,0.256649,1
2,0.508015,-0.879377,0,0.002627,0.081174,0.237240,0.471028,0.002051,0.030928,0.127327,0.047625,1
2,0.205799,-1.147636,0,0.001313,0.136549,0.085452,0.431001,0.000258,0.053073,0.177234,0.115120,0
2,0.130260,-0.874953,0,0.004408,0.156618,0.118617,0.337122,0.000690,0.074743,0.214875,0.092926,0
2,0.058105,-1.167398,0,0.001378,0.165232,0.058804,0.359110,0.000144,0.069248,0.202203,0.143881,0
2,0.766462,-1.176264,0,0.000488,0.045108,0.201781,0.629760,0.001036,0.012389,0.070948,0.038490,1
2,-0.407859,-1.383866,0,0.000645,0.225914,0.010433,0.167973,0.000009,0.109666,0.219145,0.266215,1
2,-0.075605,-0.546802,0,0.018824,0.192591,0.121396,0.193574,0.001368,0.125910,0.271075,0.075262,1
2,0.067845,-1.339679,0,0.000649,0.155836,0.042886,0.390534,0.000067,0.058666,0.181651,0.169711,0
2,0.362770,-0.663316,0,0.007668,0.104813,0.262147,0.359138,0.003468,0.049412,0.166620,0.046733,1
2,-0.125135,-0.975326,0,0.003455,0.205124,0.052324,0.242242,0.000176,0.107250,0.249147,0.140281,0
2,0.061140,-0.585182,0,0.014760,0.166664,0.160925,0.245924,0.001897,0.098276,0.243509,0.068045,1
2,0.406015,-0.475103,0,0.014242,0.089124,0.358285,0.300963,0.008253,0.045765,0.152322,0.031048,1
2,0.282806,-1.287365,0,0.000660,0.117201,0.076329,0.497555,0.000172,0.040090,0.149900,0.118093,0
2,-0.343557,-0.978201,0,0.003611,0.237617,0.027508,0.158739,0.000072,0.141063,0.266669,0.164721,0
2,-0.104553,-0.698699,0,0.010553,0.202322,0.088831,0.208991,0.000644,0.123022,0.269175,0.096462,0
2,-0.176636,-1.411260,0,0.000545,0.193727,0.019609,0.268773,0.000019,0.080749,0.202458,0.234120,0
2,0.102009,-0.781969,0,0.006584,0.162333,0.130041,0.304671,0.000942,0.083209,0.226766,0.085453,1
2,0.120712,-1.060823,0,0.002058,0.156024,0.083314,0.371598,0.000290,0.067108,0.201663,0.117943,0
2,-0.335662,-1.268403,0,0.001057,0.224837,0.016371,0.186721,0.000020,0.111965,0.231769,0.227259,0
2,-0.166334,-1.520649,0,0.000335,0.184497,0.016099,0.283231,0.000012,0.071663,0.187224,0.256940,0
2,-0.246217,-1.837951,0,0.000082,0.168665,0.006449,0.260561,0.000002,0.056955,0.151105,0.356183,0
2,0.578173,-0.804067,1,0.003108,0.068728,0.293689,0.455313,0.003356,0.026266,0.113095,0.036445,1
2,0.679772,-0.543549,1,0.006511,0.047977,0.459450,0.347457,0.011833,0.020137,0.088589,0.018046,1
2,0.212826,-0.892571,1,0.003774,0.139152,0.137631,0.376250,0.000834,0.062601,0.195595,0.084164,0
2,0.998900,-0.819306,1,0.001175,0.023183,0.438035,0.466728,0.007575,0.006853,0.044147,0.012305,1
2,0.354368,-0.802360,1,0.004533,0.109290,0.209509,0.402589,0.001888,0.047703,0.166078,0.058411,1
2,0.109274,-0.253244,1,0.047141,0.135777,0.273642,0.181405,0.008317,0.094646,0.223154,0.035919,1
2,0.832357,-0.708388,1,0.002592,0.034975,0.438311,0.422332,0.008537,0.012175,0.064888,0.016190,1
2,1.067443,-1.048848,1,0.000424,0.020620,0.337759,0.580447,0.003387,0.005113,0.037542,0.014707,1
2,0.836821,-0.924197,1,0.001156,0.037364,0.330013,0.528495,0.003609,0.011423,0.065043,0.022897,1
2,0.948969,-0.607836,1,0.002758,0.023574,0.532785,0.360779,0.015440,0.008129,0.047010,0.009525,1
2,0.401065,-0.810985,1,0.004090,0.100140,0.223758,0.419286,0.002072,0.042307,0.154336,0.054011,1
2,1.014659,-0.494136,1,0.003345,0.017543,0.608824,0.295159,0.025741,0.006223,0.037069,0.006095,1
2,1.105712,-0.222458,1,0.005618,0.009427,0.719374,0.167389,0.069839,0.003720,0.022342,0.002291,0
2,0.261417,-0.380685,1,0.024964,0.113147,0.317446,0.245454,0.008066,0.066890,0.188944,0.035088,1
2,0.638693,-0.660277,1,0.004716,0.056754,0.384695,0.399560,0.006918,0.022782,0.099682,0.024894,1
2,0.559073,-0.712714,1,0.004553,0.070067,0.326378,0.415004,0.004674,0.028579,0.117723,0.033021,1
2,0.768968,-0.406410,1,0.008285,0.033731,0.561656,0.281100,0.023061,0.014564,0.067030,0.010572,1
2,0.617705,-0.502420,1,0.008579,0.054912,0.451090,0.328747,0.012138,0.024493,0.100407,0.019634,1
2,0.860256,-0.756636,1,0.002045,0.033171,0.423457,0.445236,0.007463,0.011040,0.061259,0.016329,1
2,0.838592,-0.339844,1,0.008516,0.025710,0.615540,0.245728,0.032611,0.011081,0.053447,0.007367,1
2,0.576240,-0.595025,1,0.006769,0.064169,0.388151,0.367019,0.007779,0.027772,0.112411,0.025929,1
2,0.711109,-0.947816,1,0.001373,0.051463,0.277927,0.532299,0.002489,0.016709,0.085034,0.032705,1
2,0.631528,-0.278787,1,0.017142,0.044044,0.555581,0.234896,0.027736,0.022233,0.086602,0.011766,1
2,0.714986,-0.987926,1,0.001163,0.051183,0.261862,0.549557,0.002113,0.016192,0.083667,0.034263,1
2,0.489197,-0.984495,1,0.001777,0.084760,0.193721,0.502826,0.001236,0.030692,0.127925,0.057064,1
3,1.450911,0.161698,0,0.140778,0.251757,0.057451,0.070993,0.016201,0.027773,0.287819,0.147228,1
3,1.457384,-0.636513,0,0.081743,0.332749,0.027208,0.107592,0.006073,0.024040,0.347854,0.072741,1
3,0.845996,0.274417,0,0.166102,0.178961,0.099058,0.087602,0.043052,0.056922,0.196313,0.171989,1
3,0.845930,-0.067994,0,0.141260,0.216195,0.077318,0.112528,0.030454,0.057618,0.228169,0.136458,1
3,1.376810,-0.315256,0,0.106620,0.296373,0.040305,0.097631,0.010407,0.028884,0.318958,0.100822,1
3,0.674557,-0.069452,0,0.143877,0.197396,0.086955,0.120840,0.038345,0.069798,0.205131,0.137658,1
3,0.863419,0.621748,0,0.187808,0.143332,0.120960,0.064853,0.057427,0.053004,0.163767,0.208849,0
3,0.822411,-0.204352,0,0.131486,0.227935,0.070506,0.124305,0.027122,0.058859,0.236391,0.123395,1
3,0.848528,0.235734,0,0.163385,0.183456,0.096356,0.090210,0.041345,0.056958,0.200412,0.167878,1
3,1.208092,-0.174489,0,0.123171,0.265737,0.053197,0.100115,0.015992,0.036819,0.286218,0.118752,1
3,1.223849,-0.200234,0,0.120658,0.270016,0.051305,0.100687,0.015151,0.035968,0.290392,0.115823,1
3,0.728342,0.330374,0,0.170775,0.161011,0.110583,0.087206,0.052794,0.064041,0.175882,0.177708,0
3,0.853439,0.163852,0,0.158215,0.191846,0.091380,0.095116,0.038284,0.056926,0.207977,0.160257,1
3,1.341230,-0.298943,0,0.109100,0.291455,0.042276,0.099004,0.011228,0.030382,0.313245,0.103309,1
3,0.779042,-0.296857,0,0.125439,0.232474,0.067397,0.134291,0.025980,0.061485,0.237672,0.115261,1
3,0.860670,0.049510,0,0.149743,0.205112,0.083692,0.103090,0.033767,0.056688,0.219651,0.148258,1
3,0.660510,-0.091504,0,0.142453,0.198104,0.086320,0.123380,0.038178,0.070882,0.205097,0.135585,1
3,1.091598,-0.018491,0,0.138974,0.236977,0.066782,0.096925,0.022679,0.043156,0.257084,0.137423,1
3,0.796357,0.076072,0,0.152761,0.195331,0.089218,0.103831,0.037849,0.060874,0.208602,0.151533,1
3,0.691731,0.065916,0,0.153314,0.185131,0.094905,0.108836,0.043021,0.068238,0.195646,0.150909,1
3,1.023691,-0.398184,0,0.111908,0.269539,0.050860,0.125823,0.016197,0.045135,0.278454,0.102084,1
3,1.186836,-0.433500,0,0.104405,0.289748,0.042782,0.116665,0.012107,0.036373,0.302518,0.095400,1
3,1.224770,0.073786,0,0.142034,0.240146,0.064653,0.085186,0.020645,0.036800,0.266398,0.144138,1
3,1.118656,0.371488,0,0.167958,0.195404,0.087609,0.072648,0.032692,0.041626,0.222053,0.180011,1
3,1.158739,0.015483,0,0.139589,0.240077,0.065065,0.091597,0.021343,0.039817,0.263020,0.139492,1
3,0.847609,1.488442,1,0.215627,0.066988,0.174162,0.026342,0.107201,0.039797,0.084281,0.285601,0
3,0.878919,1.077615,1,0.208184,0.100567,0.148966,0.041325,0.079806,0.045878,0.121136,0.254138,0
3,0.976557,0.902108,1,0.202157,0.124526,0.130802,0.048150,0.062459,0.044144,0.148343,0.239419,0
3,0.643313,0.641421,1,0.187586,0.121691,0.137960,0.067555,0.076194,0.065428,0.136636,0.206950,0
3,0.862769,0.307431,1,0.168156,0.177054,0.100136,0.084802,0.043451,0.055717,0.195238,0.175445,1
3,-0.109988,0.352870,1,0.153236,0.082102,0.162329,0.097812,0.135819,0.132214,0.083425,0.153063,0
3,0.911894,0.699273,1,0.191977,0.139628,0.122574,0.059516,0.057627,0.049604,0.161635,0.217439,0
3,0.169679,0.463221,1,0.168488,0.096597,0.155997,0.086622,0.111972,0.103690,0.101898,0.174736,0
3,1.326401,1.026046,1,0.206045,0.140150,0.112251,0.038080,0.044069,0.029696,0.174681,0.255027,0
3,1.055057,0.569220,1,0.182943,0.166782,0.104045,0.063557,0.042862,0.043717,0.192705,0.203388,1
3,0.928937,0.879153,1,0.200961,0.122894,0.132905,0.049911,0.065063,0.046580,0.145400,0.236286,0
3,0.486561,0.363681,1,0.171718,0.133819,0.129018,0.090544,0.072975,0.080779,0.143594,0.177555,0
3,0.487359,0.347095,1,0.170836,0.135485,0.127764,0.091875,0.071883,0.080979,0.145120,0.176058,0
3,0.902135,0.888073,1,0.201220,0.119837,0.135466,0.049839,0.067676,0.047700,0.141587,0.236674,0
3,1.057073,0.218700,1,0.158126,0.206762,0.082271,0.083738,0.030602,0.045066,0.229679,0.163756,1
3,0.673670,0.437010,1,0.177232,0.144590,0.121673,0.080905,0.062103,0.066521,0.159078,0.187899,0
3,0.728487,1.014690,1,0.203306,0.095045,0.156265,0.045534,0.090818,0.053831,0.112158,0.243045,0
3,1.040937,1.098775,1,0.210697,0.110597,0.137963,0.038847,0.066804,0.039016,0.135483,0.260592,0
3,0.725267,0.780622,1,0.194844,0.115553,0.141493,0.057905,0.077044,0.058299,0.132767,0.222096,0
3,0.586671,0.462884,1,0.178090,0.133747,0.129431,0.080876,0.070499,0.072013,0.146436,0.188908,0
3,0.684293,-0.010344,1,0.148001,0.192322,0.090270,0.115427,0.040230,0.068993,0.201370,0.143387,1
3,1.316862,0.029530,1,0.135342,0.254145,0.057756,0.083294,0.017133,0.032686,0.282841,0.136802,1
3,1.322520,1.037919,1,0.206734,0.138569,0.113217,0.037708,0.044715,0.029732,0.172883,0.256443,0
3,0.722658,0.760288,1,0.193940,0.117242,0.140332,0.059111,0.076098,0.058785,0.134367,0.220124,0
3,1.038229,0.320961,1,0.166117,0.193223,0.089647,0.078215,0.034772,0.045806,0.216764,0.175456,1
3,0.286857,1.530855,0,0.186643,0.038632,0.210975,0.025614,0.190493,0.059317,0.046452,0.241874,0
3,0.066771,1.113717,0,0.174734,0.048111,0.202149,0.042320,0.187267,0.085695,0.054115,0.205609,0
3,-0.031538,1.301187,0,0.167050,0.035615,0.214450,0.033243,0.223754,0.082234,0.040558,0.203095,0
3,0.342681,0.699159,0,0.182531,0.091889,0.162165,0.067076,0.111098,0.083697,0.101096,0.200448,0
3,0.273562,0.904051,0,0.184590,0.072027,0.179702,0.054104,0.136694,0.081769,0.080598,0.210516,0
3,-0.266134,0.847753,0,0.152285,0.044407,0.199949,0.056117,0.213867,0.119574,0.047053,0.166748,0
3,-0.343253,0.978636,0,0.146742,0.035597,0.208210,0.047264,0.243347,0.116514,0.038016,0.164310,0
3,0.006557,0.620665,0,0.165960,0.072860,0.175715,0.074107,0.147004,0.111120,0.077103,0.176132,0
3,0.302365,0.881312,0,0.185496,0.075481,0.176581,0.055401,0.130926,0.080748,0.084463,0.210905,0
3,-0.283482,0.925061,0,0.151154,0.040265,0.204394,0.051011,0.226116,0.116123,0.042970,0.167966,0
3,0.443896,1.150616,0,0.195993,0.066310,0.183859,0.040571,0.134132,0.064512,0.077463,0.237159,0
3,0.250309,1.115536,0,0.185775,0.057489,0.193291,0.042502,0.158671,0.075657,0.065746,0.220870,0
3,0.285133,1.247977,0,0.188156,0.051990,0.198327,0.036321,0.165273,0.069167,0.060541,0.230224,0
3,-0.185831,0.309026,0,0.148320,0.079143,0.162398,0.102093,0.141078,0.141248,0.079482,0.146239,0
