seed,epoch,entry,k_x,k_y
1,138,1,-1.31563804e-01,6.52613218e-01
1,138,2,-7.75802395e-01,-5.74769186e-01
1,138,3,2.20734596e-01,-6.34030465e-01
1,139,0,3.31229512e-01,-6.42623287e-01
1,139,1,-1.31676040e-01,6.53260007e-01
1,139,2,-7.76248634e-01,-5.75669803e-01
1,139,3,2.21393735e-01,-6.34475722e-01
1,140,0,3.32251562e-01,-6.43253968e-01
1,140,1,-1.31788399e-01,6.53889629e-01
1,140,2,-7.76684763e-01,-5.76553548e-01
1,140,3,2.22041562e-01,-6.34912203e-01
1,141,0,3.33254652e-01,-6.43871817e-01
1,141,1,-1.31900792e-01,6.54502781e-01
1,141,2,-7.77111176e-01,-5.77420967e-01
1,141,3,2.22678404e-01,-6.35340233e-01
1,142,0,3.34239374e-01,-6.44477302e-01
1,142,1,-1.32013141e-01,6.55100128e-01
1,142,2,-7.77528243e-01,-5.78272582e-01
1,142,3,2.23304578e-01,-6.35760118e-01
1,143,0,3.35206298e-01,-6.45070865e-01
1,143,1,-1.32125373e-01,6.55682295e-01
1,143,2,-7.77936316e-01,-5.79108894e-01
1,143,3,2.23920386e-01,-6.36172150e-01
1,144,0,3.36155966e-01,-6.45652927e-01
1,144,1,-1.32237422e-01,6.56249879e-01
1,144,2,-7.78335728e-01,-5.79930381e-01
1,144,3,2.24526122e-01,-6.36576603e-01
1,145,0,3.37088901e-01,-6.46223888e-01
1,145,1,-1.32349230e-01,6.56803445e-01
1,145,2,-7.78726798e-01,-5.80737498e-01
1,145,3,2.25122067e-01,-6.36973740e-01
1,146,0,3.38005603e-01,-6.46784127e-01
1,146,1,-1.32460744e-01,6.57343529e-01
1,146,2,-7.79109826e-01,-5.81530684e-01
1,146,3,2.25708490e-01,-6.37363809e-01
1,147,0,3.38906553e-01,-6.47334005e-01
1,147,1,-1.32571915e-01,6.57870640e-01
1,147,2,-7.79485097e-01,-5.82310357e-01
1,147,3,2.26285652e-01,-6.37747046e-01
1,148,0,3.39792210e-01,-6.47873868e-01
1,148,1,-1.32682700e-01,6.58385263e-01
1,148,2,-7.79852885e-01,-5.83076919e-01
1,148,3,2.26853804e-01,-6.38123675e-01
1,149,0,3.40663018e-01,-6.48404042e-01
1,149,1,-1.32793060e-01,6.58887858e-01
1,149,2,-7.80213448e-01,-5.83830754e-01
1,149,3,2.27413187e-01,-6.38493911e-01
1,150,0,3.41519401e-01,-6.48924840e-01
1,150,1,-1.32902960e-01,6.59378864e-01
1,150,2,-7.80567032e-01,-5.84572231e-01
1,150,3,2.27964035e-01,-6.38857958e-01
1,151,0,3.42361768e-01,-6.49436561e-01
1,151,1,-1.33012367e-01,6.59858699e-01
1,151,2,-7.80913873e-01,-5.85301705e-01
1,151,3,2.28506570e-01,-6.39216009e-01
1,152,0,3.43190511e-01,-6.49939489e-01
1,152,1,-1.33121255e-01,6.60327761e-01
1,152,2,-7.81254195e-01,-5.86019515e-01
1,152,3,2.29041009e-01,-6.39568250e-01
1,153,0,3.44006008e-01,-6.50433897e-01
1,153,1,-1.33229596e-01,6.60786427e-01
1,153,2,-7.81588211e-01,-5.86725988e-01
1,153,3,2.29567562e-01,-6.39914858e-01
1,154,0,3.44808621e-01,-6.50920044e-01
1,154,1,-1.33337369e-01,6.61235061e-01
1,154,2,-7.81916126e-01,-5.87421437e-01
1,154,3,2.30086428e-01,-6.40256002e-01
1,155,0,3.45598701e-01,-6.51398179e-01
1,155,1,-1.33444554e-01,6.61674007e-01
1,155,2,-7.82238134e-01,-5.88106164e-01
1,155,3,2.30597802e-01,-6.40591844e-01
1,156,0,3.46376583e-01,-6.51868541e-01
1,156,1,-1.33551131e-01,6.62103595e-01
1,156,2,-7.82554423e-01,-5.88780459e-01
1,156,3,2.31101871e-01,-6.40922539e-01
1,157,0,3.47142592e-01,-6.52331356e-01
1,157,1,-1.33657087e-01,6.62524139e-01
1,157,2,-7.82865169e-01,-5.89444600e-01
1,157,3,2.31598816e-01,-6.41248234e-01
1,158,0,3.47897039e-01,-6.52786845e-01
1,158,1,-1.33762405e-01,6.62935939e-01
1,158,2,-7.83170543e-01,-5.90098857e-01
1,158,3,2.32088812e-01,-6.41569072e-01
1,159,0,3.48640225e-01,-6.53235215e-01
1,159,1,-1.33867075e-01,6.63339285e-01
1,159,2,-7.83470709e-01,-5.90743488e-01
1,159,3,2.32572027e-01,-6.41885188e-01
1,160,0,3.49372441e-01,-6.53676669e-01
1,160,1,-1.33971086e-01,6.63734449e-01
1,160,2,-7.83765823e-01,-5.91378742e-01
1,160,3,2.33048625e-01,-6.42196713e-01
1,161,0,3.50093965e-01,-6.54111397e-01
1,161,1,-1.34074428e-01,6.64121697e-01
1,161,2,-7.84056034e-01,-5.92004859e-01
1,161,3,2.33518763e-01,-6.42503773e-01
1,162,0,3.50805069e-01,-6.54539587e-01
1,162,1,-1.34177094e-01,6.64501279e-01
1,162,2,-7.84341486e-01,-5.92622070e-01
1,162,3,2.33982594e-01,-6.42806486e-01
1,163,0,3.51506011e-01,-6.54961415e-01
1,163,1,-1.34279076e-01,6.64873437e-01
1,163,2,-7.84622316e-01,-5.93230599e-01
1,163,3,2.34440266e-01,-6.43104969e-01
1,164,0,3.52197043e-01,-6.55377052e-01
1,164,1,-1.34380371e-01,6.65238402e-01
1,164,2,-7.84898657e-01,-5.93830661e-01
1,164,3,2.34891920e-01,-6.43399332e-01
1,165,0,3.52878409e-01,-6.55786664e-01
1,165,1,-1.34480972e-01,6.65596395e-01
1,165,2,-7.85170635e-01,-5.94422463e-01
1,165,3,2.35337695e-01,-6.43689683e-01
1,166,0,3.53550341e-01,-6.56190406e-01
1,166,1,-1.34580877e-01,6.65947631e-01
1,166,2,-7.85438372e-01,-5.95006207e-01
1,166,3,2.35777725e-01,-6.43976123e-01
1,167,0,3.54213068e-01,-6.56588433e-01
1,167,1,-1.34680082e-01,6.66292312e-01
1,167,2,-7.85701985e-01,-5.95582086e-01
1,167,3,2.36212139e-01,-6.44258752e-01
1,168,0,3.54866807e-01,-6.56980890e-01
1,168,1,-1.34778587e-01,6.66630634e-01
1,168,2,-7.85961587e-01,-5.96150287e-01
1,168,3,2.36641063e-01,-6.44537664e-01
1,169,0,3.55511772e-01,-6.57367918e-01
1,169,1,-1.34876389e-01,6.66962785e-01
1,169,2,-7.86217285e-01,-5.96710991e-01
1,169,3,2.37064618e-01,-6.44812952e-01
1,170,0,3.56148165e-01,-6.57749654e-01
1,170,1,-1.34973488e-01,6.67288947e-01
1,170,2,-7.86469184e-01,-5.97264372e-01
1,170,3,2.37482921e-01,-6.45084703e-01
1,171,0,3.56776186e-01,-6.58126228e-01
1,171,1,-1.35069885e-01,6.67609292e-01
1,171,2,-7.86717384e-01,-5.97810601e-01
1,171,3,2.37896087e-01,-6.45353003e-01
1,172,0,3.57396026e-01,-6.58497766e-01
1,172,1,-1.35165580e-01,6.67923988e-01
1,172,2,-7.86961982e-01,-5.98349841e-01
1,172,3,2.38304227e-01,-6.45617934e-01
1,173,0,3.58007871e-01,-6.58864392e-01
1,173,1,-1.35260574e-01,6.68233194e-01
1,173,2,-7.87203070e-01,-5.98882250e-01
1,173,3,2.38707448e-01,-6.45879575e-01
1,174,0,3.58611900e-01,-6.59226223e-01
1,174,1,-1.35354870e-01,6.68537066e-01
1,174,2,-7.87440738e-01,-5.99407981e-01
1,174,3,2.39105854e-01,-6.46138003e-01
1,175,0,3.59208288e-01,-6.59583371e-01
1,175,1,-1.35448468e-01,6.68835752e-01
1,175,2,-7.87675072e-01,-5.99927182e-01
1,175,3,2.39499546e-01,-6.46393291e-01
1,176,0,3.59797203e-01,-6.59935948e-01
1,176,1,-1.35541371e-01,6.69129394e-01
1,176,2,-7.87906156e-01,-6.00439998e-01
1,176,3,2.39888622e-01,-6.46645511e-01
1,177,0,3.60378809e-01,-6.60284059e-01
1,177,1,-1.35633582e-01,6.69418132e-01
1,177,2,-7.88134069e-01,-6.00946568e-01
1,177,3,2.40273177e-01,-6.46894733e-01
1,178,0,3.60953263e-01,-6.60627808e-01
1,178,1,-1.35725105e-01,6.69702097e-01
1,178,2,-7.88358890e-01,-6.01447027e-01
1,178,3,2.40653304e-01,-6.47141023e-01
1,179,0,3.61520721e-01,-6.60967292e-01
1,179,1,-1.35815942e-01,6.69981417e-01
1,179,2,-7.88580693e-01,-6.01941505e-01
1,179,3,2.41029093e-01,-6.47384445e-01
1,180,0,3.62081330e-01,-6.61302608e-01
1,180,1,-1.35906098e-01,6.70256217e-01
1,180,2,-7.88799550e-01,-6.02430130e-01
1,180,3,2.41400630e-01,-6.47625063e-01
1,181,0,3.62635236e-01,-6.61633849e-01
1,181,1,-1.35995575e-01,6.70526614e-01
1,181,2,-7.89015532e-01,-6.02913024e-01
1,181,3,2.41768001e-01,-6.47862936e-01
1,182,0,3.63182578e-01,-6.61961105e-01
1,182,1,-1.36084379e-01,6.70792724e-01
1,182,2,-7.89228705e-01,-6.03390307e-01
1,182,3,2.42131288e-01,-6.48098123e-01
1,183,0,3.63723493e-01,-6.62284463e-01
1,183,1,-1.36172513e-01,6.71054657e-01
1,183,2,-7.89439136e-01,-6.03862095e-01
1,183,3,2.42490571e-01,-6.48330681e-01
1,184,0,3.64258113e-01,-6.62604007e-01
1,184,1,-1.36259983e-01,6.71312520e-01
1,184,2,-7.89646887e-01,-6.04328501e-01
1,184,3,2.42845929e-01,-6.48560666e-01
1,185,0,3.64786567e-01,-6.62919819e-01
1,185,1,-1.36346791e-01,6.71566416e-01
1,185,2,-7.89852019e-01,-6.04789633e-01
1,185,3,2.43197436e-01,-6.48788130e-01
1,186,0,3.65308978e-01,-6.63231978e-01
1,186,1,-1.36432945e-01,6.71816446e-01
1,186,2,-7.90054591e-01,-6.05245597e-01
1,186,3,2.43545166e-01,-6.49013125e-01
1,187,0,3.65825469e-01,-6.63540561e-01
1,187,1,-1.36518447e-01,6.72062705e-01
1,187,2,-7.90254661e-01,-6.05696497e-01
1,187,3,2.43889192e-01,-6.49235701e-01
1,188,0,3.66336157e-01,-6.63845643e-01
1,188,1,-1.36603303e-01,6.72305286e-01
1,188,2,-7.90452283e-01,-6.06142434e-01
1,188,3,2.44229583e-01,-6.49455907e-01
1,189,0,3.66841156e-01,-6.64147295e-01
1,189,1,-1.36687519e-01,6.72544280e-01
1,189,2,-7.90647513e-01,-6.06583503e-01
1,189,3,2.44566407e-01,-6.49673791e-01
1,190,0,3.67340578e-01,-6.64445587e-01
1,190,1,-1.36771099e-01,6.72779774e-01
1,190,2,-7.90840401e-01,-6.07019800e-01
1,190,3,2.44899730e-01,-6.49889397e-01
1,191,0,3.67834531e-01,-6.64740588e-01
1,191,1,-1.36854049e-01,6.73011851e-01
1,191,2,-7.91030997e-01,-6.07451417e-01
1,191,3,2.45229616e-01,-6.50102771e-01
1,192,0,3.68323120e-01,-6.65032364e-01
1,192,1,-1.36936374e-01,6.73240594e-01
1,192,2,-7.91219352e-01,-6.07878444e-01
1,192,3,2.45556129e-01,-6.50313956e-01
1,193,0,3.68806448e-01,-6.65320978e-01
1,193,1,-1.37018078e-01,6.73466081e-01
1,193,2,-7.91405511e-01,-6.08300966e-01
1,193,3,2.45879329e-01,-6.50522993e-01
1,194,0,3.69284614e-01,-6.65606493e-01
1,194,1,-1.37099169e-01,6.73688388e-01
1,194,2,-7.91589522e-01,-6.08719070e-01
1,194,3,2.46199276e-01,-6.50729925e-01
1,195,0,3.69757716e-01,-6.65888971e-01
1,195,1,-1.37179650e-01,6.73907589e-01
1,195,2,-7.91771428e-01,-6.09132838e-01
1,195,3,2.46516029e-01,-6.50934789e-01
1,196,0,3.70225847e-01,-6.66168468e-01
1,196,1,-1.37259528e-01,6.74123756e-01
1,196,2,-7.91951273e-01,-6.09542349e-01
1,196,3,2.46829643e-01,-6.51137626e-01
1,197,0,3.70689101e-01,-6.66445043e-01
1,197,1,-1.37338808e-01,6.74336959e-01
1,197,2,-7.92129098e-01,-6.09947683e-01
1,197,3,2.47140174e-01,-6.51338472e-01
1,198,0,3.71147565e-01,-6.66718751e-01
1,198,1,-1.37417495e-01,6.74547264e-01
1,198,2,-7.92304946e-01,-6.10348914e-01
1,198,3,2.47447675e-01,-6.51537364e-01
1,199,0,3.71601328e-01,-6.66989647e-01
1,199,1,-1.37495595e-01,6.74754736e-01
1,199,2,-7.92478854e-01,-6.10746118e-01
1,199,3,2.47752200e-01,-6.51734338e-01
1,200,0,3.72050474e-01,-6.67257783e-01
1,200,1,-1.37573114e-01,6.74959439e-01
1,200,2,-7.92650863e-01,-6.11139367e-01
1,200,3,2.48053799e-01,-6.51929429e-01
1,201,0,3.72495087e-01,-6.67523209e-01
1,201,1,-1.37650056e-01,6.75161435e-01
1,201,2,-7.92821008e-01,-6.11528730e-01
1,201,3,2.48352523e-01,-6.52122669e-01
1,202,0,3.72935247e-01,-6.67785977e-01
1,202,1,-1.37726428e-01,6.75360782e-01
1,202,2,-7.92989326e-01,-6.11914277e-01
1,202,3,2.48648419e-01,-6.52314092e-01
1,203,0,3.73371033e-01,-6.68046134e-01
1,203,1,-1.37802234e-01,6.75557537e-01
1,203,2,-7.93155854e-01,-6.12296074e-01
1,203,3,2.48941536e-01,-6.52503729e-01
1,204,0,3.73802521e-01,-6.68303728e-01
1,204,1,-1.37877480e-01,6.75751758e-01
1,204,2,-7.93320624e-01,-6.12674187e-01
1,204,3,2.49231920e-01,-6.52691613e-01
1,205,0,3.74229787e-01,-6.68558804e-01
1,205,1,-1.37952172e-01,6.75943499e-01
1,205,2,-7.93483671e-01,-6.13048679e-01
1,205,3,2.49519616e-01,-6.52877773e-01
1,206,0,3.74652902e-01,-6.68811408e-01
1,206,1,-1.38026315e-01,6.76132811e-01
1,206,2,-7.93645027e-01,-6.13419613e-01
1,206,3,2.49804669e-01,-6.53062238e-01
1,207,0,3.75071940e-01,-6.69061583e-01
1,207,1,-1.38099915e-01,6.76319747e-01
1,207,2,-7.93804724e-01,-6.13787048e-01
1,207,3,2.50087122e-01,-6.53245038e-01
1,208,0,3.75486968e-01,-6.69309372e-01
1,208,1,-1.38172976e-01,6.76504356e-01
1,208,2,-7.93962792e-01,-6.14151044e-01
1,208,3,2.50367017e-01,-6.53426201e-01
1,209,0,3.75898056e-01,-6.69554816e-01
1,209,1,-1.38245505e-01,6.76686687e-01
1,209,2,-7.94119261e-01,-6.14511659e-01
1,209,3,2.50644396e-01,-6.53605754e-01
1,210,0,3.76305268e-01,-6.69797956e-01
1,210,1,-1.38317505e-01,6.76866785e-01
1,210,2,-7.94274161e-01,-6.14868949e-01
1,210,3,2.50919298e-01,-6.53783724e-01
1,211,0,3.76708670e-01,-6.70038831e-01
1,211,1,-1.38388984e-01,6.77044698e-01
1,211,2,-7.94427520e-01,-6.15222968e-01
1,211,3,2.51191763e-01,-6.53960137e-01
1,212,0,3.77108324e-01,-6.70277479e-01
1,212,1,-1.38459945e-01,6.77220470e-01
1,212,2,-7.94579365e-01,-6.15573770e-01
1,212,3,2.51461830e-01,-6.54135019e-01
1,213,0,3.77504293e-01,-6.70513939e-01
1,213,1,-1.38530394e-01,6.77394142e-01
1,213,2,-7.94729724e-01,-6.15921409e-01
1,213,3,2.51729536e-01,-6.54308393e-01
1,214,0,3.77896637e-01,-6.70748246e-01
1,214,1,-1.38600336e-01,6.77565759e-01
1,214,2,-7.94878623e-01,-6.16265934e-01
1,214,3,2.51994918e-01,-6.54480286e-01
1,215,0,3.78285413e-01,-6.70980437e-01
1,215,1,-1.38669777e-01,6.77735360e-01
1,215,2,-7.95026088e-01,-6.16607396e-01
1,215,3,2.52258012e-01,-6.54650719e-01
1,216,0,3.78670681e-01,-6.71210546e-01
1,216,1,-1.38738721e-01,6.77902984e-01
1,216,2,-7.95172143e-01,-6.16945844e-01
1,216,3,2.52518853e-01,-6.54819718e-01
1,217,0,3.79052495e-01,-6.71438608e-01
1,217,1,-1.38807173e-01,6.78068672e-01
1,217,2,-7.95316813e-01,-6.17281326e-01
1,217,3,2.52777477e-01,-6.54987303e-01
1,218,0,3.79430911e-01,-6.71664655e-01
1,218,1,-1.38875139e-01,6.78232460e-01
1,218,2,-7.95460122e-01,-6.17613887e-01
1,218,3,2.53033915e-01,-6.55153497e-01
1,219,0,3.79805983e-01,-6.71888720e-01
1,219,1,-1.38942622e-01,6.78394385e-01
1,219,2,-7.95602093e-01,-6.17943574e-01
1,219,3,2.53288202e-01,-6.55318322e-01
1,220,0,3.80177762e-01,-6.72110835e-01
1,220,1,-1.39009629e-01,6.78554483e-01
1,220,2,-7.95742748e-01,-6.18270432e-01
1,220,3,2.53540369e-01,-6.55481799e-01
1,221,0,3.80546300e-01,-6.72331031e-01
1,221,1,-1.39076164e-01,6.78712788e-01
1,221,2,-7.95882109e-01,-6.18594504e-01
1,221,3,2.53790449e-01,-6.55643948e-01
1,222,0,3.80911647e-01,-6.72549338e-01
1,222,1,-1.39142232e-01,6.78869334e-01
1,222,2,-7.96020199e-01,-6.18915832e-01
1,222,3,2.54038471e-01,-6.55804790e-01
1,223,0,3.81273852e-01,-6.72765785e-01
1,223,1,-1.39207837e-01,6.79024155e-01
1,223,2,-7.96157038e-01,-6.19234458e-01
1,223,3,2.54284467e-01,-6.55964345e-01
1,224,0,3.81632964e-01,-6.72980402e-01
1,224,1,-1.39272984e-01,6.79177281e-01
1,224,2,-7.96292646e-01,-6.19550423e-01
1,224,3,2.54528466e-01,-6.56122630e-01
1,225,0,3.81989028e-01,-6.73193217e-01
1,225,1,-1.39337678e-01,6.79328746e-01
1,225,2,-7.96427044e-01,-6.19863768e-01
1,225,3,2.54770497e-01,-6.56279667e-01
1,226,0,3.82342092e-01,-6.73404257e-01
1,226,1,-1.39401924e-01,6.79478578e-01
1,226,2,-7.96560251e-01,-6.20174530e-01
1,226,3,2.55010588e-01,-6.56435472e-01
1,227,0,3.82692199e-01,-6.73613550e-01
1,227,1,-1.39465726e-01,6.79626809e-01
1,227,2,-7.96692286e-01,-6.20482749e-01
1,227,3,2.55248767e-01,-6.56590064e-01
1,228,0,3.83039394e-01,-6.73821122e-01
1,228,1,-1.39529088e-01,6.79773466e-01
1,228,2,-7.96823169e-01,-6.20788462e-01
1,228,3,2.55485061e-01,-6.56743461e-01
1,229,0,3.83383720e-01,-6.74026998e-01
1,229,1,-1.39592015e-01,6.79918578e-01
1,229,2,-7.96952917e-01,-6.21091705e-01
1,229,3,2.55719498e-01,-6.56895680e-01
1,230,0,3.83725219e-01,-6.74231205e-01
1,230,1,-1.39654511e-01,6.80062173e-01
1,230,2,-7.97081547e-01,-6.21392514e-01
1,230,3,2.55952102e-01,-6.57046737e-01
1,231,0,3.84063932e-01,-6.74433766e-01
1,231,1,-1.39716582e-01,6.80204278e-01
1,231,2,-7.97209079e-01,-6.21690924e-01
1,231,3,2.56182901e-01,-6.57196650e-01
1,232,0,3.84399900e-01,-6.74634707e-01
1,232,1,-1.39778230e-01,6.80344919e-01
1,232,2,-7.97335528e-01,-6.21986971e-01
1,232,3,2.56411918e-01,-6.57345434e-01
1,233,0,3.84733162e-01,-6.74834050e-01
1,233,1,-1.39839461e-01,6.80484121e-01
1,233,2,-7.97460911e-01,-6.22280687e-01
1,233,3,2.56639179e-01,-6.57493106e-01
1,234,0,3.85063758e-01,-6.75031819e-01
1,234,1,-1.39900278e-01,6.80621909e-01
1,234,2,-7.97585245e-01,-6.22572105e-01
1,234,3,2.56864708e-01,-6.57639681e-01
1,235,0,3.85391724e-01,-6.75228037e-01
1,235,1,-1.39960686e-01,6.80758309e-01
1,235,2,-7.97708545e-01,-6.22861258e-01
1,235,3,2.57088529e-01,-6.57785174e-01
1,236,0,3.85717099e-01,-6.75422726e-01
1,236,1,-1.40020688e-01,6.80893343e-01
1,236,2,-7.97830827e-01,-6.23148178e-01
1,236,3,2.57310663e-01,-6.57929600e-01
1,237,0,3.86039918e-01,-6.75615907e-01
1,237,1,-1.40080290e-01,6.81027035e-01
1,237,2,-7.97952107e-01,-6.23432895e-01
1,237,3,2.57531136e-01,-6.58072975e-01
1,238,0,3.86360217e-01,-6.75807603e-01
1,238,1,-1.40139495e-01,6.81159408e-01
1,238,2,-7.98072398e-01,-6.23715441e-01
1,238,3,2.57749967e-01,-6.58215311e-01
1,239,0,3.86678032e-01,-6.75997833e-01
1,239,1,-1.40198306e-01,6.81290484e-01
1,239,2,-7.98191717e-01,-6.23995844e-01
1,239,3,2.57967181e-01,-6.58356624e-01
1,240,0,3.86993397e-01,-6.76186619e-01
1,240,1,-1.40256729e-01,6.81420284e-01
1,240,2,-7.98310077e-01,-6.24274135e-01
1,240,3,2.58182797e-01,-6.58496926e-01
1,241,0,3.87306345e-01,-6.76373981e-01
1,241,1,-1.40314766e-01,6.81548831e-01
1,241,2,-7.98427492e-01,-6.24550341e-01
1,241,3,2.58396838e-01,-6.58636232e-01
1,242,0,3.87616910e-01,-6.76559938e-01
1,242,1,-1.40372422e-01,6.81676144e-01
1,242,2,-7.98543976e-01,-6.24824491e-01
1,242,3,2.58609323e-01,-6.58774555e-01
1,243,0,3.87925123e-01,-6.76744509e-01
1,243,1,-1.40429700e-01,6.81802243e-01
1,243,2,-7.98659542e-01,-6.25096613e-01
1,243,3,2.58820273e-01,-6.58911908e-01
1,244,0,3.88231017e-01,-6.76927713e-01
1,244,1,-1.40486605e-01,6.81927149e-01
1,244,2,-7.98774204e-01,-6.25366734e-01
1,244,3,2.59029709e-01,-6.59048302e-01
1,245,0,3.88534622e-01,-6.77109570e-01
1,245,1,-1.40543139e-01,6.82050881e-01
1,245,2,-7.98887974e-01,-6.25634879e-01
1,245,3,2.59237649e-01,-6.59183752e-01
1,246,0,3.88835970e-01,-6.77290096e-01
1,246,1,-1.40599307e-01,6.82173458e-01
1,246,2,-7.99000865e-01,-6.25901076e-01
1,246,3,2.59444112e-01,-6.59318269e-01
1,247,0,3.89135089e-01,-6.77469310e-01
1,247,1,-1.40655112e-01,6.82294898e-01
1,247,2,-7.99112889e-01,-6.26165349e-01
1,247,3,2.59649118e-01,-6.59451866e-01
1,248,0,3.89432010e-01,-6.77647230e-01
1,248,1,-1.40710558e-01,6.82415219e-01
1,248,2,-7.99224059e-01,-6.26427724e-01
1,248,3,2.59852685e-01,-6.59584553e-01
1,249,0,3.89726761e-01,-6.77823872e-01
1,249,1,-1.40765649e-01,6.82534439e-01
1,249,2,-7.99334385e-01,-6.26688226e-01
1,249,3,2.60054831e-01,-6.59716343e-01
1,250,0,3.90019371e-01,-6.77999253e-01
1,250,1,-1.40820387e-01,6.82652575e-01
1,250,2,-7.99443881e-01,-6.26946878e-01
1,250,3,2.60255575e-01,-6.59847247e-01
1,251,0,3.90309868e-01,-6.78173389e-01
1,251,1,-1.40874776e-01,6.82769645e-01
1,251,2,-7.99552557e-01,-6.27203704e-01
1,251,3,2.60454932e-01,-6.59977276e-01
1,252,0,3.90598277e-01,-6.78346298e-01
1,252,1,-1.40928820e-01,6.82885664e-01
1,252,2,-7.99660424e-01,-6.27458728e-01
1,252,3,2.60652922e-01,-6.60106440e-01
1,253,0,3.90884628e-01,-6.78517995e-01
1,253,1,-1.40982523e-01,6.83000649e-01
1,253,2,-7.99767494e-01,-6.27711972e-01
1,253,3,2.60849559e-01,-6.60234752e-01
1,254,0,3.91168944e-01,-6.78688494e-01
1,254,1,-1.41035886e-01,6.83114616e-01
1,254,2,-7.99873776e-01,-6.27963458e-01
1,254,3,2.61044862e-01,-6.60362221e-01
1,255,0,3.91451254e-01,-6.78857812e-01
1,255,1,-1.41088915e-01,6.83227581e-01
1,255,2,-7.99979283e-01,-6.28213210e-01
1,255,3,2.61238847e-01,-6.60488858e-01
1,256,0,3.91731581e-01,-6.79025964e-01
1,256,1,-1.41141611e-01,6.83339558e-01
1,256,2,-8.00084023e-01,-6.28461248e-01
1,256,3,2.61431529e-01,-6.60614672e-01
1,257,0,3.92009950e-01,-6.79192964e-01
1,257,1,-1.41193979e-01,6.83450562e-01
1,257,2,-8.00188007e-01,-6.28707593e-01
1,257,3,2.61622924e-01,-6.60739674e-01
1,258,0,3.92286387e-01,-6.79358827e-01
1,258,1,-1.41246020e-01,6.83560608e-01
1,258,2,-8.00291246e-01,-6.28952266e-01
1,258,3,2.61813048e-01,-6.60863874e-01
1,259,0,3.92560914e-01,-6.79523567e-01
1,259,1,-1.41297740e-01,6.83669711e-01
1,259,2,-8.00393748e-01,-6.29195289e-01
1,259,3,2.62001915e-01,-6.60987281e-01
1,260,0,3.92833557e-01,-6.79687198e-01
1,260,1,-1.41349140e-01,6.83777883e-01
1,260,2,-8.00495523e-01,-6.29436681e-01
1,260,3,2.62189542e-01,-6.61109905e-01
1,261,0,3.93104337e-01,-6.79849733e-01
1,261,1,-1.41400223e-01,6.83885140e-01
1,261,2,-8.00596581e-01,-6.29676461e-01
1,261,3,2.62375942e-01,-6.61231755e-01
1,262,0,3.93373277e-01,-6.80011186e-01
1,262,1,-1.41450994e-01,6.83991494e-01
1,262,2,-8.00696931e-01,-6.29914650e-01
1,262,3,2.62561130e-01,-6.61352840e-01
1,263,0,3.93640400e-01,-6.80171571e-01
1,263,1,-1.41501454e-01,6.84096958e-01
1,263,2,-8.00796582e-01,-6.30151266e-01
1,263,3,2.62745120e-01,-6.61473170e-01
1,264,0,3.93905728e-01,-6.80330899e-01
1,264,1,-1.41551606e-01,6.84201545e-01
1,264,2,-8.00895543e-01,-6.30386328e-01
1,264,3,2.62927926e-01,-6.61592752e-01
1,265,0,3.94169282e-01,-6.80489185e-01
1,265,1,-1.41601455e-01,6.84305269e-01
1,265,2,-8.00993822e-01,-6.30619855e-01
1,265,3,2.63109561e-01,-6.61711596e-01
1,266,0,3.94431084e-01,-6.80646440e-01
1,266,1,-1.41651001e-01,6.84408140e-01
1,266,2,-8.01091429e-01,-6.30851864e-01
1,266,3,2.63290041e-01,-6.61829710e-01
1,267,0,3.94691155e-01,-6.80802677e-01
1,267,1,-1.41700249e-01,6.84510172e-01
1,267,2,-8.01188371e-01,-6.31082374e-01
1,267,3,2.63469376e-01,-6.61947103e-01
1,268,0,3.94949514e-01,-6.80957907e-01
1,268,1,-1.41749201e-01,6.84611377e-01
1,268,2,-8.01284656e-01,-6.31311402e-01
1,268,3,2.63647582e-01,-6.62063783e-01
1,269,0,3.95206182e-01,-6.81112144e-01
1,269,1,-1.41797860e-01,6.84711765e-01
1,269,2,-8.01380294e-01,-6.31538965e-01
1,269,3,2.63824669e-01,-6.62179758e-01
1,270,0,3.95461180e-01,-6.81265398e-01
1,270,1,-1.41846228e-01,6.84811348e-01
1,270,2,-8.01475291e-01,-6.31765080e-01
1,270,3,2.64000652e-01,-6.62295036e-01
1,271,0,3.95714525e-01,-6.81417680e-01
1,271,1,-1.41894309e-01,6.84910138e-01
1,271,2,-8.01569656e-01,-6.31989765e-01
1,271,3,2.64175543e-01,-6.62409624e-01
1,272,0,3.95966238e-01,-6.81569003e-01
1,272,1,-1.41942105e-01,6.85008146e-01
1,272,2,-8.01663396e-01,-6.32213034e-01
1,272,3,2.64349353e-01,-6.62523531e-01
1,273,0,3.96216338e-01,-6.81719378e-01
1,273,1,-1.41989619e-01,6.85105381e-01
1,273,2,-8.01756519e-01,-6.32434905e-01
1,273,3,2.64522095e-01,-6.62636764e-01
1,274,0,3.96464842e-01,-6.81868814e-01
1,274,1,-1.42036853e-01,6.85201856e-01
1,274,2,-8.01849033e-01,-6.32655393e-01
1,274,3,2.64693781e-01,-6.62749331e-01
1,275,0,3.96711770e-01,-6.82017324e-01
1,275,1,-1.42083809e-01,6.85297580e-01
1,275,2,-8.01940944e-01,-6.32874514e-01
1,275,3,2.64864422e-01,-6.62861239e-01
1,276,0,3.96957138e-01,-6.82164917e-01
1,276,1,-1.42130491e-01,6.85392563e-01
