seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,119,0,6.01242207e-01,8.69912362e-02,5.50921020e-05,-3.04729564e-02,3.68131063e-01,1
1,119,1,5.02638115e-01,1.62021432e-02,-4.84150171e-02,3.65310770e-02,2.49229050e-01,1
1,120,0,6.01416998e-01,8.70057623e-02,2.81616715e-04,-3.04630578e-02,3.68344330e-01,1
1,120,1,5.03344939e-01,1.63401405e-02,-4.82088266e-02,3.63309670e-02,2.49979098e-01,1
1,121,0,6.01593549e-01,8.70207048e-02,5.09523266e-04,-3.04528947e-02,3.68559763e-01,1
1,121,1,5.04060097e-01,1.64786388e-02,-4.80030762e-02,3.61296896e-02,2.50738477e-01,1
1,122,0,6.01771885e-01,8.70360689e-02,7.38831604e-04,-3.04424629e-02,3.68777389e-01,1
1,122,1,5.04783705e-01,1.66176489e-02,-4.77977643e-02,3.59272328e-02,2.51507343e-01,1
1,123,0,6.01952026e-01,8.70518597e-02,9.69561998e-04,-3.04317578e-02,3.68997236e-01,1
1,123,1,5.05515885e-01,1.67571815e-02,-4.75928889e-02,3.57235845e-02,2.52285855e-01,1
1,124,0,6.02133996e-01,8.70680824e-02,1.20173515e-03,-3.04207748e-02,3.69219332e-01,1
1,124,1,5.06256757e-01,1.68972479e-02,-4.73884485e-02,3.55187323e-02,2.53074176e-01,1
1,125,0,6.02317817e-01,8.70847426e-02,1.43537219e-03,-3.04095092e-02,3.69443707e-01,1
1,125,1,5.07006449e-01,1.70378593e-02,-4.71844412e-02,3.53126636e-02,2.53872472e-01,1
1,126,0,6.02503515e-01,8.71018458e-02,1.67049473e-03,-3.03979562e-02,3.69670391e-01,1
